id,created_at,source,retweets,favorites,text
788937644642213760,2016-10-20T02:59:26Z,Twitter for Android,22742,72752,That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!
788954581346779008,2016-10-20T04:06:44Z,Twitter for iPhone,15374,36790,"Great poll - thank you America! Once we #DrainTheSwamp, together we will #MAGA🇺🇸#Debate https://t.co/SvcjmrsHKD"
788955427975393280,2016-10-20T04:10:06Z,Twitter for iPhone,9195,20174,"Join the MOVEMENT to #MAGA!
https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1"
788957439542587520,2016-10-20T04:18:06Z,Twitter for iPhone,21497,45268,"The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H"
788959791179767808,2016-10-20T04:27:27Z,Twitter for iPhone,17895,35623,"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX"
789001728632946560,2016-10-20T07:14:05Z,Twitter for iPhone,19489,45537,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to… https://t.co/ivdjRzL6wZ
789095747635572608,2016-10-20T13:27:41Z,Twitter for iPhone,20505,44771,"Thank you America! #MAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% https://t.co/n4eZ3qpcjg"
789117930801926144,2016-10-20T14:55:50Z,Twitter for Android,19866,51046,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.
789132223479947264,2016-10-20T15:52:38Z,Twitter for iPhone,16551,38846,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to… https://t.co/45Vyk6z18m"
789157526378012672,2016-10-20T17:33:10Z,Twitter for iPhone,11233,27418,"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!… https://t.co/ntDRTzYOqi"
789170710270742528,2016-10-20T18:25:34Z,Twitter for iPhone,15479,29921,"Want access to Crooked Hillary? Don't forget - it's going to cost you!
#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9"
789192376002551808,2016-10-20T19:51:39Z,Twitter for iPhone,5188,13477,"#ICYMI - OHIO RALLY!
Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31"
789192459179790208,2016-10-20T19:51:59Z,Twitter for iPhone,5790,13204,"UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC @ 12pm. 
https://t.co/uASvA4Gd4r

SATURDAY
Cleveland, OH @ 7pm. 
https://t.co/hre7Foxqpo"
789196063819390848,2016-10-20T20:06:18Z,Twitter for iPhone,10876,26762,"'Trump won the third debate'
https://t.co/Wh52fyLNRz"
789201022442962944,2016-10-20T20:26:01Z,Twitter for iPhone,12698,24145,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog… https://t.co/esLgql0Gg8
789202030493634560,2016-10-20T20:30:01Z,Twitter for iPhone,12402,25116,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! https://t.co/NgyCkEH7Xn"
789223460853735424,2016-10-20T21:55:10Z,Twitter for iPhone,8948,0,"RT @TeamTrump: When Obama took office in 2009 employer-provided premiums cost $13,375. Today they are $18,142. Thanks, Obama."
789223614402924544,2016-10-20T21:55:47Z,Twitter for iPhone,25337,0,"RT @EricTrump: On behalf of the entire family, we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https:/…"
789224624320028672,2016-10-20T21:59:48Z,Twitter for iPhone,11499,24563,In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR… https://t.co/J7ldXmUmJm
789226753831075840,2016-10-20T22:08:15Z,Twitter for iPhone,13619,25273,"Hillary &amp; Obama's Broken Promises. 
#RepealObamacare https://t.co/oz24r2xW7G"
789487320290430848,2016-10-21T15:23:39Z,Twitter for iPhone,15157,25575,"Huma calls it a ""MESS,"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.
#DrainTheSwamp https://t.co/juvdLIJPWu"
789520268972601344,2016-10-21T17:34:35Z,Twitter for Android,17069,57561,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times."
789522551462428672,2016-10-21T17:43:39Z,Twitter for iPhone,10165,26544,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th… https://t.co/IG5KhKIz3W"
789540253791059840,2016-10-21T18:54:00Z,Twitter for iPhone,12214,20023,#CrookedHillary “was at center of negotiating $12M commitment from King Mohammed VI of Morocco” to Clinton Fdn. https://t.co/HWOQ7jQWY2
789541345216036864,2016-10-21T18:58:20Z,Twitter for iPhone,12157,21155,"A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. 
https://t.co/rtWhdYOyq7"
789573953144680320,2016-10-21T21:07:54Z,Twitter for iPhone,10622,24634,"Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon… https://t.co/DUMlbSkVeY"
789589818581848064,2016-10-21T22:10:57Z,Twitter for iPhone,11643,21158,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"" 
https://t.co/dL7VDMqSLy"
789590785733918720,2016-10-21T22:14:47Z,Twitter for iPhone,9870,17154,"'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to #DrainTheSwamp! 
https://t.co/0VDdGdpCTg"
789594671387447296,2016-10-21T22:30:14Z,Twitter for iPhone,11659,20053,"""{Crooked Hillary Clinton} created this mess, and she knows it."" 
#DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk"
789596138462650240,2016-10-21T22:36:04Z,Twitter for iPhone,11640,21179,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0
789598795315150720,2016-10-21T22:46:37Z,Twitter for iPhone,9586,17575,"WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ 
#DrainTheSwamp #CrookedHillary
https://t.co/bcYLslrxi0"
789599646821806080,2016-10-21T22:50:00Z,Twitter for iPhone,12231,21349,#CrookedHillary sending U.S. intelligence info. to Podesta’s hacked email is ‘unquestionably an OPSEC violation’ https://t.co/z58aeo4CO7
789631866714386432,2016-10-22T00:58:02Z,Twitter for iPhone,9617,23400,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:… https://t.co/eb6XuMlbFW"
789657808052621312,2016-10-22T02:41:07Z,Twitter for iPhone,8458,22190,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:… https://t.co/kfJv5Po0x6"
789668492480016384,2016-10-22T03:23:34Z,Twitter for Android,11248,37287,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!"
789671091182632960,2016-10-22T03:33:54Z,Twitter for Android,24188,64306,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!
789792240390533120,2016-10-22T11:35:18Z,Twitter for Android,14309,26055,"""@jensen4law: Best way to pay Hillary back for what she did to @BernieSanders #DNCleak is a DonaldTrump LANDSLIDE https://t.co/Ha8o5wCyGh"""
789792909969195008,2016-10-22T11:37:58Z,Twitter for Android,6168,15962,"""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona ☉ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade… https://t.co/0BJk9BwkfW"""
789828981197602816,2016-10-22T14:01:18Z,Twitter for iPhone,5965,15244,"Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQ

Naples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1"
789833922590957440,2016-10-22T14:20:56Z,Twitter for iPhone,15231,35916,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain… https://t.co/BV2RFavG84"
789886518303330304,2016-10-22T17:49:56Z,Twitter for iPhone,9966,23439,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7"
789887588178006016,2016-10-22T17:54:11Z,Twitter for iPhone,9927,17265,"Crooked Hillary Clinton Tops Middle East Forum’s ‘Islamist Money List'
https://t.co/JC25rNtx6G"
789893765397897216,2016-10-22T18:18:43Z,Twitter for iPhone,14266,32753,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K
789899250834534400,2016-10-22T18:40:31Z,Twitter for iPhone,15134,32857,Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.… https://t.co/Sa6XUfueU4
789917911821520896,2016-10-22T19:54:40Z,Twitter for iPhone,12507,26843,"In order to #DrainTheSwamp &amp; create a new GOVERNMENT of, by, &amp; for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!"
789936850051932160,2016-10-22T21:09:56Z,Twitter for iPhone,9705,25800,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.… https://t.co/CN3sdX5ft1"
789943092564652032,2016-10-22T21:34:44Z,Twitter for iPhone,10429,20124,"Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
https://t.co/b5HqsGrc7N"
789966670630715520,2016-10-22T23:08:25Z,Twitter for iPhone,6450,18139,"Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: https://t.co/SS58ChFTNy"
790011110984445952,2016-10-23T02:05:01Z,Twitter for iPhone,11889,20769,"'Huma Abedin told Clinton her secret email account caused problems'
https://t.co/i4zN2QzKnf"
790015269074792320,2016-10-23T02:21:32Z,Twitter for iPhone,12154,26148,"'Trump lays out policies for first 100 days in White House'
https://t.co/OrwOIFJuSz"
790016528011890560,2016-10-23T02:26:32Z,Twitter for iPhone,12375,22173,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr"
790025084870287360,2016-10-23T03:00:32Z,Twitter for iPhone,14665,36656,"Thank you for the massive turnout tonight- Cleveland, Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.
Watch rally here:… https://t.co/XuJZeJwSGk"
790174395985788928,2016-10-23T12:53:51Z,Twitter for Android,26209,59837,"""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton"
790192053489729408,2016-10-23T14:04:01Z,Twitter for Android,26121,60128,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!"
790227242500644864,2016-10-23T16:23:50Z,Twitter for iPhone,9296,20222,"Thank you Las Vegas Review Journal! 
EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal"
790228805986217984,2016-10-23T16:30:03Z,Twitter for iPhone,12050,22885,"Former Prosecutor: The Clintons Are So Corrupt, Everything ‘They Touch Turns To Molten Lead’ 
https://t.co/5Eyfi092vn"
790229932341354496,2016-10-23T16:34:32Z,Twitter for iPhone,11598,24451,Remember - get out on November 8th &amp; VOTE #TrumpPence16. It is time to #DrainTheSwamp -- this is our last chance! https://t.co/bnGcJUt7UL
790250615398133760,2016-10-23T17:56:43Z,Twitter for iPhone,6415,17375,"Join me in Naples, Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8"
790268732354461696,2016-10-23T19:08:42Z,Twitter for iPhone,16585,27668,#CrookedHillary #PayToPlay https://t.co/BT1Nv0ZMYg
790337063489040384,2016-10-23T23:40:14Z,Twitter for Android,16515,42350,The attack on Mosul is turning out to be a total disaster. We gave them months of notice. U.S. is looking so dumb. VOTE TRUMP and WIN AGAIN!
790343447987314688,2016-10-24T00:05:36Z,Twitter for iPhone,11184,27421,"Thank you Naples, Florida! Get out and VOTE #TrumpPence16 on 11/8. 
Lets #MakeAmericaGreatAgain! 
Full Naples rally… https://t.co/5ZbteSJ00K"
790343997814403072,2016-10-24T00:07:47Z,Twitter for iPhone,17231,25853,"'Clinton Charity Got Up To $56 Million From Nations That Are Anti-Women, Gays' #CrookedHillary
https://t.co/eHsuBdi8XM"
790378549395988480,2016-10-24T02:25:05Z,Twitter for iPhone,13159,20993,'Clinton Ally Aided Campaign of FBI Official’s Wife' https://t.co/U0w99gfyKE
790523240351498240,2016-10-24T12:00:02Z,Twitter for Android,26309,55248,"Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!"
790534428942622720,2016-10-24T12:44:29Z,Twitter for Android,19333,45613,Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!
790539740118446080,2016-10-24T13:05:36Z,Twitter for iPhone,15009,37916,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!
790557856806371328,2016-10-24T14:17:35Z,Twitter for iPhone,23137,50026,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!
790565076159922048,2016-10-24T14:46:16Z,Twitter for iPhone,15222,32226,"Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!
RASMUSSEN NATIONAL 
Trump 43%
Clinton 41% https://t.co/jIOR7Bq816"
790582555871326208,2016-10-24T15:55:44Z,Twitter for iPhone,6764,16359,"Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp; VOTE- lets #MAGA! 
EARLY VOTING BY FL. COUNTY:… https://t.co/MgJxNbxRga"
790584855150997504,2016-10-24T16:04:52Z,Twitter for iPhone,10310,17019,"'The Clinton Foundation’s Most Questionable Foreign Donations'
#PayToPlay #DrainTheSwamp
https://t.co/IkeqMRjX5z"
790592685144846208,2016-10-24T16:35:59Z,Twitter for iPhone,7744,20300,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:… https://t.co/eLunEQRxZq"
790593186787840000,2016-10-24T16:37:58Z,Twitter for iPhone,11638,18943,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a
790621559920615424,2016-10-24T18:30:43Z,Twitter for iPhone,10166,23577,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AG… https://t.co/PSTcOei5t1"
790629257546379264,2016-10-24T19:01:18Z,Twitter for iPhone,5444,13956,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!… https://t.co/mPzVrcaR9L"
790654003981918208,2016-10-24T20:39:38Z,Twitter for iPhone,12119,30372,"THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!… https://t.co/zgwqhy2jBX"
790662999841333120,2016-10-24T21:15:23Z,Twitter for iPhone,5983,14004,"Join me tomorrow in Sanford or Tallahassee, Florida!

Sanford at 3pm:
https://t.co/PZENw9Kheg

Tallahassee at 6pm:
https://t.co/WKI69e1bqD"
790671814276083712,2016-10-24T21:50:25Z,Twitter for iPhone,19873,30387,"'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'
https://t.co/sTreHAfYUH"
790672365466316800,2016-10-24T21:52:36Z,Twitter for iPhone,6248,13848,"Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
https://t.co/mQRkfMG80j"
790712761407926272,2016-10-25T00:33:07Z,Twitter for iPhone,21888,41513,"My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj"
790726388978515840,2016-10-25T01:27:16Z,Twitter for iPhone,15917,38750,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj
790730455129714560,2016-10-25T01:43:26Z,Twitter for iPhone,15524,35305,"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA… https://t.co/IpSUYnXcp6"
790923701193768960,2016-10-25T14:31:19Z,Twitter for iPhone,8455,16138,"As election looms, some bad news for Clinton, Democrats:
https://t.co/7aWWVQPjTo"
790924363348541440,2016-10-25T14:33:57Z,Twitter for iPhone,9388,17780,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK
790925669937123328,2016-10-25T14:39:09Z,Twitter for iPhone,8259,14487,"Key Obamacare premiums to jump 25% next year:
https://t.co/TCdHEdPQDG"
790927104921767808,2016-10-25T14:44:51Z,Twitter for iPhone,13206,28272,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz
790936027871477760,2016-10-25T15:20:18Z,Twitter for iPhone,12624,23370,#ObamacareFail https://t.co/Mb0YW1rg6g
790936360953716608,2016-10-25T15:21:37Z,Twitter for iPhone,7147,14723,#ObamacareFail https://t.co/5Zvsys8j5w
790936603590033408,2016-10-25T15:22:35Z,Twitter for iPhone,7965,17331,"Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail 
https://t.co/xDPhVczf1g"
790948782288597120,2016-10-25T16:10:59Z,Twitter for iPhone,12086,21208,#ObamacareFail https://t.co/90Aixp25Oc
790951230906458112,2016-10-25T16:20:43Z,Twitter for iPhone,17298,31785,"Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! 
#ObamacareFail https://t.co/5CvoMbVceT"
790983039056769024,2016-10-25T18:27:06Z,Twitter for iPhone,20052,49652,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… https://t.co/aRdlFkVjAx
791017424426504320,2016-10-25T20:43:45Z,Twitter for iPhone,13232,33121,"Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!
#ObamacareFailed"
791022438486343680,2016-10-25T21:03:40Z,Twitter for iPhone,15916,26055,"'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp
https://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV"
791030789001605120,2016-10-25T21:36:51Z,Twitter for iPhone,8995,22667,"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk"
791035128176844800,2016-10-25T21:54:05Z,Twitter for iPhone,12662,27859,I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… https://t.co/Ot6vQGqVW0
791037075030179840,2016-10-25T22:01:50Z,Twitter for iPhone,17032,39215,"REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords"
791043842124439552,2016-10-25T22:28:43Z,Twitter for iPhone,10293,25078,"Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… https://t.co/zVXrScClfd"
791059759663288320,2016-10-25T23:31:58Z,Twitter for iPhone,9953,26202,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R"
791233632593739648,2016-10-26T11:02:53Z,Twitter for Android,20217,55174,REPEAL AND REPLACE OBAMACARE!
791351142760321024,2016-10-26T18:49:49Z,Twitter for iPhone,8355,18231,"JOIN ME IN OHIO TOMORROW!
Springfield-1pm:
https://t.co/YcbpSigtva

Toledo-4pm:
https://t.co/BOJH0l1CZz

Geneva-7pm… https://t.co/7qbIRel33u"
791398814049456128,2016-10-26T21:59:15Z,Twitter for iPad,37451,70201,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6
791457576030535680,2016-10-27T01:52:45Z,Twitter for iPhone,10827,26910,"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:… https://t.co/ga6DQZrIR0"
791458860930392064,2016-10-27T01:57:51Z,Twitter for iPhone,10002,26028,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:… https://t.co/x7wtERl55d"
791614568275570560,2016-10-27T12:16:35Z,Twitter for iPhone,5392,0,RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! 🇺🇸 #VoteTrumpPence16 https://t.co/Sa…
791614912833449984,2016-10-27T12:17:57Z,Twitter for iPhone,14953,30958,"Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp; VOTE… https://t.co/jOelj829Pg"
791625798792974208,2016-10-27T13:01:12Z,Twitter for Android,20177,40848,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?
791642669256769408,2016-10-27T14:08:15Z,Twitter for iPhone,12671,23609,"'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'
https://t.co/MfRy3Nvd4F"
791643269109350400,2016-10-27T14:10:38Z,Twitter for iPhone,8689,15197,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”
https://t.co/4OGP3tPxyp"
791643789609865216,2016-10-27T14:12:42Z,Twitter for iPhone,9375,15613,"""Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former President""
https://t.co/PlFILR6JCn"
791648893725450240,2016-10-27T14:32:59Z,Twitter for iPhone,12080,24970,"I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb"
791651860889427840,2016-10-27T14:44:46Z,Twitter for iPhone,7311,17772,"JOIN ME! #MAGA
TODAY:
Springfield, OH 
Toledo, OH 
Geneva, OH 
FRIDAY:
Manchester, NH 
Lisbon, ME 
Cedar Rapids, IA
https://t.co/kv624y9UOm"
791653174994202624,2016-10-27T14:49:59Z,Twitter for iPhone,13355,21808,"Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!
https://t.co/UfDVzeSDfd"
791697302519947264,2016-10-27T17:45:20Z,Twitter for iPhone,4490,12762,"Join me live in Springfield, Ohio!
https://t.co/LREA7WRmOx"
791722658358439808,2016-10-27T19:26:05Z,Twitter for iPhone,7378,17522,"Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!
#ICYMI - watch here: https://t.co/dEoXV6oS3b… https://t.co/RNgCUUqO4X"
791738173462310912,2016-10-27T20:27:44Z,Twitter for iPhone,15259,31851,"#ICYMI: I agree- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.… https://t.co/P2edj2MoXy"
791746832686682112,2016-10-27T21:02:09Z,Twitter for iPhone,5104,13082,"Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGA
https://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v"
791748254991912960,2016-10-27T21:07:48Z,Twitter for iPhone,4501,13085,"Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!
https://t.co/NU39Mmlh1T"
791762650195632128,2016-10-27T22:05:00Z,Twitter for iPhone,13902,29922,"I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGA… https://t.co/aI2HtiRUzr"
791767413465419648,2016-10-27T22:23:56Z,Twitter for Android,5956,18787,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!
791768269615169408,2016-10-27T22:27:20Z,Twitter for Android,14998,29580,"""@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump"" Repeal and replace!"
791770795165057024,2016-10-27T22:37:22Z,Twitter for iPad,16690,27805,Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp… https://t.co/BLMkZQ8svK
791795308162408320,2016-10-28T00:14:46Z,Twitter for iPhone,6383,16710,"Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH"
791818552600821760,2016-10-28T01:47:08Z,Twitter for iPhone,17019,43617,"Thank you Geneva, Ohio. 
If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr… https://t.co/a7t5QN2iqW"
792015309058310144,2016-10-28T14:48:59Z,Twitter for iPhone,3555,0,RT @DRUDGE_REPORT: WSJ:  Grifters-in-Chief...  https://t.co/mPFocMuBgu
792024896616407040,2016-10-28T15:27:05Z,Twitter for Android,8256,20252,"""@Jmoschetti1363: @Johnatsrs1949 FBI must be outraged that their hands r tied she has no regard or t secret service, FBI, or (Dallas)police"""
792027901126406144,2016-10-28T15:39:01Z,Twitter for iPhone,5673,14444,"Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79n

Phoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh"
792031499075944320,2016-10-28T15:53:19Z,Twitter for iPhone,18065,49821,"If my people said the things about me that Podesta &amp; Hillary's people said about her, I would fire them out of self respect. ""Bad instincts"""
792049535195439104,2016-10-28T17:04:59Z,Twitter for Android,7777,25966,Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!
792054233721864320,2016-10-28T17:23:39Z,Twitter for iPhone,4481,0,RT @DRUDGE_REPORT: WSJ:  The Cold Clinton Reality... https://t.co/udWj5mXcA6
792054354991800320,2016-10-28T17:24:08Z,Twitter for iPhone,15549,38437,"Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!"
792083605405171712,2016-10-28T19:20:22Z,Twitter for iPhone,26748,55371,We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6
792176315478609920,2016-10-29T01:28:46Z,Twitter for Android,6356,25795,Just landed in Iowa - speaking soon!
792176856086622208,2016-10-29T01:30:55Z,Twitter for Android,15551,43319,"""@piersmorgan: BOMBSHELL: FBI reopening its investigation into HillaryClinton's email server after new discovery!"
792215485941186560,2016-10-29T04:04:25Z,Twitter for iPhone,13154,34242,"Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to… https://t.co/HVPjw6qeQ2"
792217215114342400,2016-10-29T04:11:17Z,Twitter for iPhone,8477,20419,"Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!

TICKETS:
Golden: https://t.co/Eix7SspO2Z
Phoenix:… https://t.co/pheYCksxq0"
792352376828993408,2016-10-29T13:08:22Z,Twitter for Android,12716,43573,I am in Colorado - big day planned - but nothing can be as big as yesterday!
792389892298780672,2016-10-29T15:37:26Z,Twitter for Android,11827,31356,"""@DeplorableCBTP: ""In my mind, #DonaldTrump is the only way out of this mess."" - #PhilRobertson of TV's #DuckDynasty""   Thank you Phil!"
792409386073202560,2016-10-29T16:54:54Z,Twitter for iPhone,6082,14033,"Tomorrow!

Las Vegas, NV- 11a: https://t.co/KluudKImvn
Greeley, CO- 4p: https://t.co/JYimiIbqKB
Albuquerque, NM- 7p: https://t.co/7SCol4vQlM"
792411187547734016,2016-10-29T17:02:04Z,Twitter for iPhone,11352,20712,#ObamacareFail https://t.co/iusXk4n9w7
792455164615544832,2016-10-29T19:56:49Z,Twitter for iPhone,9805,26610,"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiV
Overflow: https://t.co/93L7JfdmXJ"
792456539151806464,2016-10-29T20:02:16Z,Twitter for iPhone,23451,61394,So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz
792537371291987840,2016-10-30T01:23:28Z,Twitter for iPhone,15465,39617,"THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100… https://t.co/gqZLLxcenk"
